rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
6,5,01:03:55,95876,5,1,A,2,擋小球,,1.0,1,8,738.0,533.0,2,7,633,404,,,,,8,704,563,8,669,360,0
6,6,01:03:55,95896,5,1,B,2,放小球,,1.0,1,7,633.0,404.0,2,7,632,482,,,,,8,616,389,8,618,566,0
6,7,01:03:56,95918,5,1,A,2,挑球,,1.0,2,7,632.0,482.0,1,5,521,335,,,,,7,595,507,8,617,382,0
6,8,01:03:58,95953,5,1,B,2,切球,,,1,5,521.0,335.0,2,7,554,519,,,,,9,544,323,8,602,575,0
6,9,01:03:59,95977,5,1,A,2,擋小球,,,1,7,554.0,519.0,2,5,516,394,,,,,8,548,548,8,592,351,0
6,10,01:04:00,96001,5,1,B,2,放小球,,,1,5,516.0,394.0,2,7,524,480,,,,,7,531,401,8,559,552,0
6,11,01:04:00,96023,5,1,A,2,挑球,,,2,7,524.0,480.0,1,8,545,329,,,,,2,500,495,8,589,384,0
6,12,01:04:02,96059,5,1,B,2,殺球,,,1,8,545.0,329.0,2,8,626,567,,,,,9,561,326,8,625,583,0
6,13,01:04:02,96070,5,1,A,2,防守回抽,,,2,8,626.0,567.0,1,8,666,368,,,,,8,632,594,9,545,322,0
6,14,01:04:03,96090,5,1,B,2,平球,,1.0,2,8,666.0,368.0,1,8,727,564,,,,,8,636,370,8,668,586,0
6,15,01:04:04,96108,5,1,A,2,擋小球,,1.0,1,8,727.0,564.0,2,8,724,390,,,,,8,713,576,8,679,365,0
6,16,01:04:04,96123,5,1,B,2,挑球,,1.0,2,8,724.0,390.0,1,8,508,623,,,,,8,702,391,8,685,574,0
6,17,01:04:06,96154,5,1,A,2,切球,,,1,8,508.0,623.0,2,8,758,387,,,,,9,547,641,8,630,364,0
6,18,01:04:06,96174,5,1,B,2,推球,,1.0,2,8,758.0,387.0,1,3,805,630,,,,,8,717,381,8,625,602,0
6,19,01:04:07,96192,5,1,A,2,擋小球,,1.0,1,3,805.0,630.0,2,8,754,387,,,,,8,794,608,8,694,367,0
6,20,01:04:08,96212,5,1,B,2,放小球,,1.0,1,8,754.0,387.0,2,7,776,478,,,,,7,714,406,8,682,582,0
6,21,01:04:09,96235,5,1,A,2,挑球,,1.0,2,7,776.0,478.0,1,8,624,338,,,,,7,762,499,8,697,386,0
6,22,01:04:11,96293,5,1,B,2,殺球,1.0,,1,8,624.0,338.0,2,8,532,568,,,,,9,619,326,8,631,596,0
6,23,01:04:12,96305,5,1,A,2,勾球,,,1,8,532.0,568.0,2,7,694,410,,,,,8,603,595,9,614,327,0
6,24,01:04:13,96333,5,1,B,2,挑球,,1.0,2,7,694.0,410.0,1,4,463,640,,,,,8,679,388,8,652,567,0
6,25,01:04:14,96362,5,1,A,2,長球,,,2,4,463.0,640.0,1,3,501,327,,,,,9,530,645,8,620,365,0
6,26,01:04:15,96392,5,1,B,2,長球,,,2,3,501.0,327.0,1,4,465,641,,,,,5,501,331,8,599,577,0
6,27,01:04:16,96424,5,1,A,2,長球,,,2,4,465.0,641.0,1,4,758,323,,,,,9,509,651,8,596,356,0
6,28,01:04:18,96454,5,1,B,2,長球,1.0,,2,4,758.0,323.0,1,9,791,646,,,,,8,740,331,8,659,598,0
6,29,01:04:19,96493,5,1,A,2,長球,1.0,,2,9,791.0,646.0,1,3,522,326,,,,,3,816,653,8,671,358,0
6,30,01:04:21,96525,5,1,B,2,切球,,,1,3,522.0,326.0,2,8,515,524,,,,,9,610,325,8,637,589,0
6,31,01:04:21,96549,5,1,A,2,放小球,,,1,8,515.0,524.0,2,1,492,410,,,,,8,520,537,8,632,343,0
6,32,01:04:22,96574,5,1,B,3,放小球,,,1,1,492.0,410.0,2,2,415,469,對手落地致勝,落地致勝,B,,7,541,405,8,575,553,0
7,1,01:04:47,97194,5,2,B,1,發長球,,1.0,2,,,,1,4,473,643,,,,,8,656,374,8,568,565,0
7,2,01:04:48,97215,5,2,A,2,長球,,,2,4,473.0,643.0,1,3,506,329,,,,,9,563,634,8,637,363,0
7,3,01:04:50,97250,5,2,B,2,長球,,,2,3,506.0,329.0,1,4,474,640,,,,,3,523,327,8,600,574,0
7,4,01:04:51,97283,5,2,A,2,點扣,,,1,4,474.0,640.0,2,5,511,372,,,,,9,553,648,8,616,356,0
7,5,01:04:51,97298,5,2,B,2,擋小球,,,1,5,511.0,372.0,2,7,533,504,,,,,8,580,357,9,572,640,0
7,6,01:04:52,97318,5,2,A,2,挑球,,,2,7,533.0,504.0,1,9,742,326,,,,,8,527,540,8,572,365,0
7,7,01:04:53,97347,5,2,B,2,長球,1.0,,2,9,742.0,326.0,1,3,830,636,,,,,9,715,328,8,656,571,0
7,8,01:04:55,97375,5,2,A,2,切球,1.0,,1,3,830.0,636.0,2,2,794,400,,,,,9,769,644,8,673,351,0
7,9,01:04:55,97395,5,2,B,2,擋小球,,1.0,1,2,794.0,400.0,2,7,772,490,,,,,8,743,369,8,712,611,0
7,10,01:04:56,97422,5,2,A,2,放小球,,1.0,1,7,772.0,490.0,2,7,739,417,,,,,7,759,519,8,717,380,0
7,11,01:04:57,97443,5,2,B,2,挑球,,1.0,2,7,739.0,417.0,1,4,475,648,,,,,7,720,414,7,710,515,0
7,12,01:04:59,97478,5,2,A,2,長球,,,2,4,475.0,648.0,1,3,506,329,,,,,9,573,651,8,637,366,0
7,13,01:05:00,97511,5,2,B,2,殺球,,,1,3,506.0,329.0,2,5,805,573,,,,,8,542,330,8,622,599,0
7,14,01:05:01,97530,5,2,A,3,擋小球,,1.0,1,5,805.0,573.0,2,11,850,353,出界,對手出界,B,,8,695,580,8,580,344,0
8,1,01:05:22,98066,5,3,B,1,發長球,,1.0,2,,,,2,5,827,627,,,,,8,615,380,8,751,566,0
8,2,01:05:23,98093,5,3,A,2,殺球,1.0,,1,5,827.0,627.0,2,8,741,373,,,,,9,789,634,8,657,362,0
8,3,01:05:24,98104,5,3,B,2,擋小球,,1.0,1,8,741.0,373.0,2,7,718,507,,,,,8,669,360,3,814,633,0
8,4,01:05:25,98125,5,3,A,2,挑球,,1.0,2,7,718.0,507.0,1,5,514,329,,,,,8,683,571,8,642,359,0
8,5,01:05:26,98158,5,3,B,2,過度切球,,,1,5,514.0,329.0,2,7,561,481,,,,,9,568,323,8,610,577,0
8,6,01:05:27,98184,5,3,A,2,挑球,,,2,7,561.0,481.0,1,6,789,334,,,,,8,530,529,8,600,352,0
8,7,01:05:28,98214,5,3,B,2,長球,1.0,,2,6,789.0,334.0,1,3,846,642,,,,,4,761,324,8,662,565,0
8,8,01:05:30,98254,5,3,A,2,長球,1.0,,2,3,846.0,642.0,1,3,511,316,,,,,3,809,650,8,676,355,0
8,9,01:05:31,98288,5,3,B,2,長球,,,2,3,511.0,316.0,1,3,844,639,,,,,8,545,331,8,627,581,0
8,10,01:05:32,98324,5,3,A,2,過度切球,,1.0,1,3,844.0,639.0,2,2,788,406,,,,,5,814,627,8,675,364,0
8,11,01:05:33,98340,5,3,B,2,推球,,1.0,2,2,788.0,406.0,1,9,490,651,,,,,8,736,377,8,728,593,0
8,12,01:05:34,98366,5,3,A,2,長球,,,2,9,490.0,651.0,1,4,772,324,,,,,9,576,632,8,642,364,0
8,13,01:05:35,98394,5,3,B,3,長球,1.0,,2,4,772.0,324.0,1,3,850,660,落點判斷失誤,對手落點判斷失誤,B,,8,720,334,8,664,597,0
9,1,01:06:37,99927,6,3,B,1,發短球,,1.0,2,,,,2,8,536,530,,,,,8,658,374,8,566,565,0
9,2,01:06:37,99942,6,3,A,2,擋小球,,1.0,1,8,536.0,530.0,2,5,511,394,,,,,8,533,544,8,624,371,0
9,3,01:06:38,99960,6,3,B,2,放小球,,,1,5,511.0,394.0,2,7,509,482,,,,,7,538,401,8,573,556,0
9,4,01:06:39,99981,6,3,A,2,挑球,,,2,7,509.0,482.0,1,5,522,337,,,,,2,498,507,8,591,376,0
9,5,01:06:40,100017,6,3,B,2,點扣,,,1,5,522.0,337.0,2,7,534,512,,,,,9,566,322,8,607,575,0
9,6,01:06:41,100030,6,3,A,2,擋小球,,,1,7,534.0,512.0,2,8,613,396,,,,,8,567,565,8,614,334,0
9,7,01:06:42,100050,6,3,B,2,挑球,,1.0,2,8,613.0,396.0,1,9,487,641,,,,,8,581,381,8,616,571,0
9,8,01:06:43,100077,6,3,A,2,殺球,,,1,9,487.0,641.0,2,8,528,365,,,,,9,558,640,8,614,355,0
9,9,01:06:43,100089,6,3,B,2,擋小球,,,1,8,528.0,365.0,2,2,487,506,,,,,8,596,354,9,518,647,0
9,10,01:06:44,100113,6,3,A,2,擋小球,,,1,2,487.0,506.0,2,1,489,409,,,,,6,485,527,8,582,352,0
9,11,01:06:45,100137,6,3,B,2,放小球,,,1,1,489.0,409.0,2,2,491,463,,,,,5,511,399,8,548,540,0
9,12,01:06:46,100160,6,3,A,2,挑球,,,2,2,491.0,463.0,1,5,512,331,,,,,2,493,499,8,552,391,0
9,13,01:06:47,100199,6,3,B,2,殺球,,,1,5,512.0,331.0,2,8,503,574,,,,,8,532,336,8,600,590,0
9,14,01:06:48,100209,6,3,A,2,勾球,,,1,8,503.0,574.0,2,6,779,398,,,,,8,606,608,5,511,336,0
9,15,01:06:49,100232,6,3,B,2,平球,,1.0,2,6,779.0,398.0,1,5,796,571,,,,,8,674,393,8,646,596,0
9,16,01:06:49,100245,6,3,A,2,平球,,1.0,2,5,796.0,571.0,1,8,760,369,,,,,8,759,581,8,698,378,0
9,17,01:06:50,100258,6,3,B,2,擋小球,,1.0,1,8,760.0,369.0,2,8,780,530,,,,,8,687,366,8,725,578,0
9,18,01:06:51,100276,6,3,A,2,擋小球,,1.0,1,8,780.0,530.0,2,2,777,405,,,,,8,740,556,8,682,359,0
9,19,01:06:52,100301,6,3,B,2,放小球,,1.0,2,2,777.0,405.0,1,1,802,475,,,,,8,733,396,8,692,540,0
9,20,01:06:52,100321,6,3,A,3,撲球,,1.0,1,1,802.0,475.0,2,9,725,324,對手落地致勝,落地致勝,A,,7,765,488,8,751,386,0
10,1,01:07:42,101556,7,3,A,1,發短球,,1.0,2,,,,1,7,542,408,,,,,8,651,542,8,586,367,0
10,2,01:07:43,101576,7,3,B,2,推球,,1.0,2,7,542.0,408.0,1,3,806,633,,,,,8,580,382,8,602,562,0
10,3,01:07:44,101606,7,3,A,2,切球,1.0,,1,3,806.0,633.0,2,8,534,390,,,,,9,758,644,8,659,358,0
10,4,01:07:45,101625,7,3,B,2,擋小球,,,1,8,534.0,390.0,2,7,518,500,,,,,8,575,376,8,679,611,0
10,5,01:07:46,101650,7,3,A,2,挑球,,,2,7,518.0,500.0,1,8,731,348,,,,,7,510,516,8,581,367,0
10,6,01:07:47,101677,7,3,B,2,殺球,1.0,,1,8,731.0,348.0,2,6,489,570,,,,,9,697,324,8,638,573,0
10,7,01:07:47,101693,7,3,A,2,擋小球,,,2,6,489.0,570.0,1,1,508,407,,,,,8,552,600,9,704,327,0
10,8,01:07:48,101719,7,3,B,2,擋小球,,,1,1,508.0,407.0,2,2,502,492,,,,,8,551,388,8,565,587,0
10,9,01:07:49,101740,7,3,A,2,挑球,,,2,2,502.0,492.0,1,5,514,337,,,,,6,489,532,8,589,377,0
10,10,01:07:50,101774,7,3,B,2,過度切球,,,2,5,514.0,337.0,1,7,757,505,,,,,9,540,323,8,567,562,0
10,11,01:07:51,101796,7,3,A,2,放小球,,1.0,1,7,757.0,505.0,2,2,787,401,,,,,8,719,527,8,626,346,0
10,12,01:07:52,101816,7,3,B,2,挑球,,1.0,2,2,787.0,401.0,1,5,838,622,,,,,7,709,404,8,687,549,0
10,13,01:07:54,101856,7,3,A,2,點扣,1.0,,1,5,838.0,622.0,2,6,767,361,,,,,3,851,645,8,675,362,0
10,14,01:07:54,101867,7,3,B,2,防守回挑,,1.0,2,6,767.0,361.0,1,3,847,644,,,,,8,703,363,5,824,623,0
10,15,01:07:55,101898,7,3,A,2,長球,1.0,,2,3,847.0,644.0,1,5,513,334,,,,,3,847,644,8,694,361,0
10,16,01:07:57,101929,7,3,B,2,切球,,,1,5,513.0,334.0,2,7,775,497,,,,,8,578,332,8,632,596,0
10,17,01:07:57,101947,7,3,A,2,擋小球,,1.0,2,7,775.0,497.0,1,8,538,336,,,,,8,732,558,8,568,329,0
10,18,01:07:59,101975,7,3,B,2,長球,,,2,8,538.0,336.0,1,9,500,641,,,,,8,597,335,8,655,573,0
10,19,01:08:00,102001,7,3,A,2,殺球,,,1,9,500.0,641.0,2,6,784,367,,,,,9,552,635,8,601,345,0
10,20,01:08:00,102016,7,3,B,2,擋小球,,1.0,1,6,784.0,367.0,2,1,783,488,,,,,8,630,365,9,524,637,0
10,21,01:08:01,102045,7,3,A,2,放小球,,1.0,1,1,783.0,488.0,2,7,760,427,,,,,7,742,518,8,692,374,0
10,22,01:08:02,102070,7,3,B,3,推球,,1.0,1,7,760.0,427.0,2,7,768,450,掛網,對手掛網,A,,7,726,411,8,705,544,0
11,1,01:08:42,103066,7,4,A,1,發短球,,1.0,2,,,,1,8,706,395,,,,,8,626,542,8,735,372,0
11,2,01:08:43,103087,7,4,B,2,推球,,1.0,2,8,706.0,395.0,1,4,459,635,,,,,8,686,393,8,638,558,0
11,3,01:08:44,103115,7,4,A,2,過度切球,,,1,4,459.0,635.0,2,8,750,395,,,,,9,515,639,8,613,361,0
11,4,01:08:45,103137,7,4,B,2,擋小球,,1.0,1,8,750.0,395.0,2,7,760,493,,,,,8,684,388,8,649,593,0
11,5,01:08:46,103163,7,4,A,2,挑球,,1.0,2,7,760.0,493.0,1,8,527,337,,,,,8,748,536,8,682,365,0
11,6,01:08:47,103193,7,4,B,2,長球,,,2,8,527.0,337.0,1,9,497,643,,,,,9,546,321,8,631,588,0
11,7,01:08:48,103216,7,4,A,2,殺球,,,1,9,497.0,643.0,2,8,750,367,,,,,8,567,628,8,595,341,0
11,8,01:08:49,103229,7,4,B,2,擋小球,,1.0,1,8,750.0,367.0,2,7,769,520,,,,,8,648,364,9,528,638,0
11,9,01:08:49,103248,7,4,A,2,挑球,,1.0,2,7,769.0,520.0,1,8,535,332,,,,,8,733,586,8,688,357,0
11,10,01:08:50,103272,7,4,B,2,長球,,,2,8,535.0,332.0,1,9,489,639,,,,,8,606,339,8,635,585,0
11,11,01:08:51,103299,7,4,A,2,過度切球,,,1,9,489.0,639.0,2,7,529,404,,,,,9,535,632,8,602,358,0
11,12,01:08:52,103316,7,4,B,2,放小球,,,1,7,529.0,404.0,2,7,510,505,,,,,8,565,395,8,608,610,0
11,13,01:08:53,103335,7,4,A,2,挑球,,,2,7,510.0,505.0,1,8,525,341,,,,,8,526,528,8,600,376,0
11,14,01:08:54,103366,7,4,B,3,切球,,,2,8,525.0,341.0,1,6,445,526,對手落地致勝,落地致勝,B,,9,560,323,8,597,569,0
12,1,01:09:17,103933,7,5,B,1,發長球,,1.0,2,,,,1,9,802,650,,,,,8,617,379,8,745,566,0
12,2,01:09:18,103951,7,5,A,2,長球,1.0,,2,9,802.0,650.0,1,3,516,326,,,,,9,795,634,8,656,365,0
12,3,01:09:19,103982,7,5,B,2,過度切球,,,1,3,516.0,326.0,2,7,593,514,,,,,8,546,333,8,636,587,0
12,4,01:09:19,103999,7,5,A,2,擋小球,,1.0,1,7,593.0,514.0,2,7,521,408,,,,,8,613,575,8,596,343,0
12,5,01:09:20,104023,7,5,B,2,放小球,,,1,7,521.0,408.0,2,7,507,493,,,,,8,545,399,8,596,567,0
12,6,01:09:22,104050,7,5,A,3,勾球,,,1,7,507.0,493.0,2,7,641,469,掛網,對手掛網,B,,2,502,507,8,549,387,0
13,1,01:09:40,104518,8,5,B,1,發長球,,1.0,2,,,,1,4,485,636,,,,,8,658,375,8,565,563,0
13,2,01:09:41,104543,8,5,A,2,長球,,,2,4,485.0,636.0,1,8,710,342,,,,,9,537,635,8,631,365,0
13,3,01:09:42,104566,8,5,B,2,殺球,1.0,,1,8,710.0,342.0,2,8,517,578,,,,,8,679,330,8,633,610,0
13,4,01:09:43,104581,8,5,A,2,擋小球,,,1,8,517.0,578.0,2,1,515,415,,,,,8,609,597,9,678,318,0
13,5,01:09:44,104605,8,5,B,3,推球,,,1,1,515.0,415.0,2,13,809,680,出界,對手出界,A,,8,578,390,8,565,581,0
14,1,01:10:13,105331,9,5,A,1,發短球,,1.0,2,,,,1,8,551,390,,,,,8,651,544,8,588,364,0
14,2,01:10:13,105348,9,5,B,2,推球,,1.0,2,8,551.0,390.0,1,6,485,620,,,,,8,571,391,8,617,558,0
14,3,01:10:14,105371,9,5,A,2,殺球,,,1,6,485.0,620.0,2,8,528,379,,,,,9,543,635,8,618,361,0
14,4,01:10:15,105383,9,5,B,2,擋小球,,,1,8,528.0,379.0,2,8,515,544,,,,,8,593,353,9,506,644,0
14,5,01:10:16,105407,9,5,A,2,擋小球,,,2,8,515.0,544.0,1,5,499,398,,,,,8,537,543,8,603,356,0
14,6,01:10:17,105428,9,5,B,2,放小球,,,1,5,499.0,398.0,2,7,509,498,,,,,7,532,410,8,557,553,0
14,7,01:10:17,105447,9,5,A,2,放小球,,,1,7,509.0,498.0,2,1,504,424,,,,,2,494,508,8,570,387,0
14,8,01:10:18,105470,9,5,B,2,挑球,,,2,1,504.0,424.0,1,8,755,618,,,,,7,537,408,7,538,514,0
14,9,01:10:20,105515,9,5,A,2,點扣,1.0,,1,8,755.0,618.0,2,8,721,372,,,,,9,679,642,8,644,365,0
14,10,01:10:21,105530,9,5,B,2,防守回抽,,1.0,2,8,721.0,372.0,1,8,558,575,,,,,8,659,368,8,686,612,0
14,11,01:10:21,105546,9,5,A,2,擋小球,,,1,8,558.0,575.0,2,8,592,397,,,,,8,605,574,8,637,365,0
14,12,01:10:22,105563,9,5,B,2,推球,,1.0,2,8,592.0,397.0,1,8,508,624,,,,,8,598,387,8,607,572,0
14,13,01:10:23,105583,9,5,A,2,殺球,,,1,8,508.0,624.0,2,8,598,381,,,,,8,563,623,8,613,365,0
14,14,01:10:23,105594,9,5,B,3,擋小球,,1.0,2,8,598.0,381.0,1,16,386,481,出界,對手出界,A,,8,597,360,8,524,624,0
15,1,01:11:01,106526,9,6,A,1,發長球,,1.0,2,,,,1,8,729,340,,,,,8,628,540,8,739,371,0
15,2,01:11:01,106548,9,6,B,3,殺球,1.0,,2,8,729.0,340.0,1,6,447,617,對手落地致勝,落地致勝,B,,8,754,331,8,673,578,0
16,1,01:11:16,106902,9,7,B,1,發長球,,1.0,2,,,,2,9,806,646,,,,,8,615,375,8,752,565,0
16,2,01:11:17,106936,9,7,A,2,點扣,1.0,,1,9,806.0,646.0,2,8,744,373,,,,,9,782,647,8,655,359,0
16,3,01:11:18,106950,9,7,B,2,擋小球,,1.0,2,8,744.0,373.0,1,7,782,491,,,,,8,734,358,8,754,615,0
